Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location,Speed_difference,ln Y ,,ln ( X ) 
2132,6144,546,1.11885E+12,17.614,398.868,6451392.525,1873083.825,13.5,5.9,2,29.99,0,2,,,,,,,2127,2138,94.37,3.15,us-101,2127,6459,567,1.11885E+12,19.632,1775.614,6452425.122,1872172.475,13.5,6.9,2,37.52,11.2,2,,,,,,,2124,2132,48.92,1.3,us-101,-7.53,1.491221576,,1.974833955
1400,7317,906,1.11885E+12,16.818,1308.193,6452048.916,1872505.277,13.5,5.9,2,35,0.07,2,,,,,,,1392,1405,72.63,2.08,us-101,1392,7443,914,1.11885E+12,19.613,1842.385,6452449.325,1872151.617,15,7.4,2,35.07,-1.14,2,,,,,,,1404,1400,67.38,1.92,us-101,-0.07,1.556302501,,1.861116044
468,2730,1095,1.11885E+12,18.106,1306.995,6452043.023,1872508.728,14,6.4,2,8.41,0,2,,,,,,,464,472,42.18,5.02,us-101,464,2303,1062,1.11885E+12,20.809,632.977,6451534.128,1872951.007,15,5.9,2,30.01,0,2,,,,,,,456,468,109.88,3.66,us-101,-21.6,0.973589623,,1.625106575
246,1846,973,1.11885E+12,19.606,1502.731,6452193.573,1872375.237,13.5,7.9,2,25,0,2,,,,,,,244,253,27.67,1.11,us-101,244,1654,968,1.11885E+12,19.422,1375.647,6452098.042,1872458.92,13.5,5.9,2,15.1,-2.03,2,,,,,,,239,246,44.5,2.95,us-101,9.9,1.414973348,,1.442009159
1691,6983,1039,1.11885E+12,17.956,1583.729,6452251.345,1872326.625,17,6.9,2,14.67,1.92,2,,,,,,,1680,1700,63.1,4.3,us-101,1680,6947,1055,1.11885E+12,18.553,1598.842,6452262.463,1872316.158,15,5.9,2,12.48,0.56,2,,,,,,,1675,1691,41.75,3.35,us-101,2.19,1.195068996,,1.800029359
1917,9057,797,1.11885E+12,17.053,264.978,6451270.183,1873201.475,13.5,6.4,2,19.2,-10.01,2,,,,,,,1915,1922,45.28,2.36,us-101,1915,9010,800,1.11885E+12,17.659,213.715,6451234.297,1873238.098,14,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101,-5.71,1.305351369,,1.655906418
618,3183,971,1.11885E+12,17.88,1156.106,6451929.637,1872608.202,15.5,5.9,2,36.3,4.27,2,,,,,,,610,625,47.89,1.32,us-101,610,3332,971,1.11885E+12,21.326,1642.363,6452293.51,1872285.576,16.5,6.4,2,18.74,9.13,2,,,,,,,601,618,58.29,3.11,us-101,17.56,1.571708832,,1.680244837
2833,8679,817,1.11885E+12,18.366,1228.214,6452013.885,1872533.914,15,6.9,2,40.5,5.71,2,,,,,,,2828,2837,113.65,2.81,us-101,2828,8564,821,1.11885E+12,18.953,963.198,6451813.835,1872707.612,15,6.9,2,19.98,-0.1,2,,,,,,,2820,2833,45.49,2.28,us-101,20.52,1.618048097,,2.05556944
1695,8684,663,1.11885E+12,19.969,2021.754,6452585.802,1872034.188,14,4.9,2,36.8,3.37,2,,,,,,,1698,1700,80.79,2.2,us-101,1698,5178,563,1.11885E+12,17.602,1395.364,6452140.356,1872424.513,11.5,7,2,49.97,-0.07,2,,,,,,,1695,1703,68.94,1.38,us-101,-13.17,1.5774918,,1.907357608
1849,7045,983,1.11885E+12,17.226,869.299,6451713.934,1872797.361,15.5,4.4,2,4.97,0.07,2,,,,,,,1835,1864,36.32,7.31,us-101,1835,9257,864,1.11885E+12,18.778,1693.268,6452337.522,1872250.661,15,6.4,2,1.57,8.85,2,,,,,,,1823,1821,28.84,18.37,us-101,3.4,0.775974331,,1.56014584
1483,5890,689,1.11885E+12,19.264,638.14,6451539.001,1872948.721,15.5,6.4,2,39.2,-0.22,2,,,,,,,1476,1490,91.66,2.34,us-101,1476,4053,541,1.11885E+12,18.188,294.676,6451316.125,1873155.286,12.5,7,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101,15.8,1.604226053,,1.962179853
43,717,708,1.11885E+12,20.463,1435.134,6452142.248,1872419.075,15,5.9,2,39.25,2.34,2,,,,,,,30,54,107.61,2.74,us-101,30,474,662,1.11885E+12,19.094,619.075,6451529.013,1872957.882,15,5.4,2,33.04,-0.11,2,,,,,,,27,43,56.2,1.7,us-101,6.21,1.604765885,,2.031852631
610,3332,971,1.11885E+12,21.326,1642.363,6452293.51,1872285.576,16.5,6.4,2,18.74,9.13,2,,,,,,,601,618,58.29,3.11,us-101,601,3395,971,1.11885E+12,18.849,1837.948,6452442.397,1872158.658,15,5.4,2,22.51,0.92,2,,,,,,,592,610,58.44,2.6,us-101,-3.77,1.295347148,,1.765594055
1482,7262,888,1.11885E+12,18.945,643.682,6451547.453,1872941.59,13,5.9,2,9,0,2,,,,,,,1476,1487,41.54,4.62,us-101,1476,4053,541,1.11885E+12,18.188,294.676,6451316.125,1873155.286,12.5,7,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101,-14.4,1,,1.618466492
1849,6906,983,1.11885E+12,19.598,616.408,6451522.576,1872962.963,15.5,4.4,2,27.46,-1.26,2,,,,,,,1835,1864,72.49,2.64,us-101,1835,9257,864,1.11885E+12,18.778,1693.268,6452337.522,1872250.661,15,6.4,2,1.57,8.85,2,,,,,,,1823,1821,28.84,18.37,us-101,25.89,1.454234896,,1.8602781
1915,9010,800,1.11885E+12,17.659,213.715,6451234.297,1873238.098,14,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101,1909,9636,806,1.11885E+12,18.801,1741.607,6452373.513,1872218.403,16.5,7.9,2,34.62,4.33,2,,,,,,,1902,1915,56.65,1.64,us-101,-9.71,1.413467413,,1.635081436
442,2266,966,1.11885E+12,18.957,788.282,6451651.953,1872849.535,14.5,6.9,2,35.02,-0.25,2,,,,,,,435,446,107.3,3.06,us-101,435,2757,872,1.11885E+12,19.37,1931.171,6452516.673,1872093.354,15,6.4,2,46.45,4.16,2,,,,,,,432,438,144.91,3.12,us-101,-11.43,1.556543708,,2.030599722
1980,7371,980,1.11885E+12,19.02,703.257,6451588.022,1872905.579,18,6.9,2,0.97,-6.45,2,,,,,,,1966,1988,18.14,18.7,us-101,1966,7110,948,1.11885E+12,19.492,429.862,6451384.428,1873088.733,14.5,5.4,2,9.83,0,2,,,,,,,1953,1980,45.89,4.67,us-101,-8.86,0.294466226,,1.258637283
2861,8507,830,1.11885E+12,18.589,606.787,6451546.018,1872943.351,14,5.9,2,0,0,2,,,,,,,2855,2873,21.53,9999.99,us-101,2855,8862,829,1.11885E+12,20.103,1607.088,6452298.092,1872283.223,16,5.9,2,50.81,5.26,2,,,,,,,2850,2861,54.76,1.08,us-101,-50.81,0,,1.33304403
2916,8720,809,1.11885E+12,18.94,447.306,6451427.26,1873050.011,12.5,6,2,20.85,-5.6,2,,,,,,,2911,2925,43.71,2.1,us-101,2911,8591,810,1.11885E+12,19.347,402,6451393.536,1873080.537,17,6.4,2,0,0,2,,,,,,,2903,2916,25.82,9999.99,us-101,20.85,1.339451441,,1.640580806
351,1911,823,1.11885E+12,18.386,889.047,6451727.997,1872783.445,14.5,5.9,2,26.42,-10.95,2,,,,,,,346,359,67.42,2.55,us-101,346,2287,807,1.11885E+12,19.593,1857.887,6452456.88,1872145.061,14.5,6.4,2,10,0,2,,,,,,,340,359,47.76,4.78,us-101,16.42,1.43806745,,1.828788748
1436,7552,895,1.11885E+12,18.274,1710.669,6452350.808,1872239.441,14,5.9,2,38.56,0.8,2,,,,,,,1442,1443,95.57,2.48,us-101,1442,7640,812,1.11885E+12,17.715,2098.345,6452646.763,1871987.457,16,6.4,2,29.63,3.39,2,,,,,,,1431,1436,36.58,1.23,us-101,8.93,1.597256283,,1.980321586
618,2657,971,1.11885E+12,18.597,368.062,6451339.652,1873131.978,15.5,5.9,2,29.68,-3.57,2,,,,,,,610,625,42.05,1.42,us-101,610,3332,971,1.11885E+12,21.326,1642.363,6452293.51,1872285.576,16.5,6.4,2,18.74,9.13,2,,,,,,,601,618,58.29,3.11,us-101,10.94,1.486855355,,1.623766
1790,6761,1036,1.11885E+12,18.826,677.934,6451569.117,1872922.435,11.5,5,2,38.74,2.8,2,,,,,,,1780,1795,88.36,2.28,us-101,1780,6999,1027,1.11885E+12,19.343,1149.438,6451923.645,1872611.481,16.5,5.4,2,11.85,-0.29,2,,,,,,,1773,1790,25.99,2.19,us-101,26.89,1.599227863,,1.946255707
1911,5517,555,1.11885E+12,18.757,309.208,6451326.19,1873144.767,11.5,4,2,39.23,-6.85,2,,,,,,,1908,1916,69.65,1.78,us-101,1908,5845,561,1.11885E+12,17.577,1570.677,6452272.246,1872308.969,11,4.5,2,49.63,0.54,2,,,,,,,1901,1911,98.52,1.99,us-101,-10.4,1.604550033,,1.842921121
2054,7577,1023,1.11885E+12,18.515,401.317,6451363.958,1873108.927,15,6.4,2,0,0,2,,,,,,,2042,2062,30.61,9999.99,us-101,2042,8163,1018,1.11885E+12,19.023,1896.901,6452486.655,1872119.873,17,7.4,2,29.93,-1.61,2,,,,,,,2039,2054,87.84,2.93,us-101,-29.93,0,,1.48586333
511,2705,1020,1.11885E+12,18.05,1098.977,6451886.452,1872645.597,16.5,6.4,2,4.67,-4.07,2,,,,,,,499,513,22.54,4.83,us-101,499,3238,1012,1.11885E+12,20.462,2083.282,6452628.886,1871998.425,12,6,2,23.12,8.94,2,,,,,,,492,579,77.1,3.33,us-101,-18.45,0.753583059,,1.352953912
1934,5746,584,1.11885E+12,15.833,829.929,6451715.496,1872797.842,13.5,5.9,2,28.01,11.2,2,,,,,,,1930,1942,75.67,2.7,us-101,1930,5977,575,1.11885E+12,15.922,1756.504,6452413.114,1872187.691,11.5,4.5,2,45,0,2,,,,,,,1924,1934,102.45,2.28,us-101,-16.99,1.462547729,,1.878923734
1902,9108,812,1.11885E+12,19.402,512.806,6451449.538,1873028.852,15.5,5.9,2,21.94,-5.25,2,,,,,,,1900,1909,51.53,2.35,us-101,1900,9610,816,1.11885E+12,18.572,1822.754,6452435.26,1872165.158,12,6.5,2,35,0,2,,,,,,,1895,1902,51.64,1.48,us-101,-13.06,1.360593414,,1.712060142
1613,8091,687,1.11885E+12,18.678,1215.003,6451977.599,1872565.295,15.5,6.4,2,20,0,2,,,,,,,1611,1616,52.98,2.65,us-101,1611,8070,708,1.11885E+12,17.925,1215.502,6451978.471,1872565.532,13,5.9,2,25,0,2,,,,,,,1606,1613,58.95,2.36,us-101,-5,1.322219295,,1.724111954
1737,7266,1050,1.11885E+12,17.277,1817.268,6452427.769,1872173.306,14.5,5.9,2,15,0,2,,,,,,,1725,1741,64.98,4.33,us-101,1725,6428,1035,1.11885E+12,18.582,330.709,6451312.848,1873157.905,15,5.4,2,22.36,-11.2,2,,,,,,,1718,1737,61.51,2.75,us-101,-7.36,1.204119983,,1.812779707
1075,5526,884,1.11885E+12,18.939,1380.629,6452102.133,1872456.001,14,6.9,2,20,0,2,,,,,,,1070,1079,48,2.4,us-101,1070,5334,882,1.11885E+12,19.468,1117.411,6451903.568,1872628.805,14.5,5.4,2,14.25,0,2,,,,,,,1064,1075,59.54,4.18,us-101,5.75,1.322219295,,1.681241237
897,2354,463,1.11885E+12,19.167,929.197,6451788.032,1872729.757,16.5,6.9,2,30,0,2,,,,,,,891,905,56.86,1.9,us-101,891,2467,446,1.11885E+12,17.899,1446.627,6452178.667,1872390.62,14,5.4,2,51.2,2.49,2,,,,,,,883,897,82.37,1.61,us-101,-21.2,1.491361694,,1.754806855
373,1668,952,1.11885E+12,16.449,259.575,6451266.894,1873205.786,15,6.4,2,7.17,-8.26,2,,,,,,,364,379,26.13,3.65,us-101,364,2369,996,1.11885E+12,19.379,1672.785,6452321.976,1872263.477,12.5,6.5,2,50.09,4.41,2,,,,,,,363,370,83.24,1.66,us-101,-42.92,0.912222057,,1.41713941
2967,8753,754,1.11885E+12,15.586,234.027,6451274.266,1873199.361,15,7.4,2,0,0,2,,,,,,,2954,2978,23.99,9999.99,us-101,2954,8692,788,1.11885E+12,16.685,257.913,6451290.706,1873181.943,14.5,6.4,2,0,0,2,,,,,,,2948,2967,19.28,9999.99,us-101,0,0,,1.380030248
525,2746,1032,1.11885E+12,18.94,986.197,6451800.818,1872718.944,19.5,8.4,2,7.17,1.77,2,,,,,,,520,530,31.17,4.35,us-101,520,2847,1036,1.11885E+12,19.895,1076.78,6451868.499,1872658.789,12,5.5,2,9.63,0,2,,,,,,,517,525,45.31,4.7,us-101,-2.46,0.912222057,,1.493736802
799,4086,658,1.11885E+12,18.607,1367.483,6452088.274,1872468.499,15,5.4,2,37.5,8.45,2,,,,,,,795,808,50.34,1.34,us-101,795,3750,679,1.11885E+12,18.214,498.723,6451435.931,1873043.007,14,5.9,2,24.07,0,2,,,,,,,806,799,69.2,2.87,us-101,13.43,1.58546073,,1.701913211
1592,6381,947,1.11885E+12,19.782,1165.562,6451935.51,1872600.563,13,5.9,2,36.25,4.34,2,,,,,,,1583,1594,98.94,2.73,us-101,1583,6389,911,1.11885E+12,19.29,1301.613,6452038.2,1872511.38,12,6,2,46.25,-6.56,2,,,,,,,1579,1592,70.52,1.52,us-101,-10,1.571126277,,1.995371906
505,2480,797,1.11885E+12,16.822,197.455,6451223.556,1873250.633,18,6.9,2,10,0,2,,,,,,,498,512,33.43,3.34,us-101,498,2431,773,1.11885E+12,17.476,192.778,6451219.891,1873253.612,15,6.4,2,5.67,0,2,,,,,,,493,505,35.46,6.25,us-101,4.33,1.041392685,,1.524136377
464,2303,1062,1.11885E+12,20.809,632.977,6451534.128,1872951.007,15,5.9,2,30.01,0,2,,,,,,,456,468,109.88,3.66,us-101,456,1514,462,1.11885E+12,19.169,2084.484,6452662.205,1871973.308,14.5,5.4,2,67.33,6.76,2,,,,,,,0,457,0,0,us-101,-37.32,1.491501766,,2.040918651
472,2141,1092,1.11885E+12,15.962,245.733,6451253.909,1873220.058,11.5,5.5,2,35.13,-11.2,2,,,,,,,468,475,40.84,1.16,us-101,468,2406,1095,1.11885E+12,17.63,899.601,6451736.431,1872777.032,14,6.4,2,29.62,-4.09,2,,,,,,,464,472,65.88,2.22,us-101,5.51,1.557867962,,1.611085733
1370,7004,999,1.11885E+12,17.952,1156.229,6451933.854,1872604.433,15,6.9,2,7.5,-11.2,2,,,,,,,1365,1374,26.72,3.56,us-101,1365,7373,1006,1.11885E+12,20.417,2013.352,6452578.897,1872039.24,15,6.9,2,30.96,3.05,2,,,,,,,1360,1370,63.32,2.05,us-101,-23.46,0.929418926,,1.426836454
2432,7313,738,1.11885E+12,18.909,1159.399,6451961.791,1872578.827,16.5,6.9,2,38.07,9.27,2,,,,,,,2423,2444,62.83,1.65,us-101,2423,7211,639,1.11885E+12,18.66,871.809,6451745.112,1872768.024,14,6.4,2,25,0,2,,,,,,,2418,2432,44.9,1.8,us-101,13.07,1.591843411,,1.79816706
1802,9063,796,1.11885E+12,17.294,1865.941,6452468.614,1872137.885,16.5,5.4,2,12.5,0,2,,,,,,,1798,1810,47.71,3.82,us-101,1798,8739,788,1.11885E+12,18.479,791.84,6451659.087,1872843.908,15,5.9,2,31.31,-7.89,2,,,,,,,1794,1802,57.11,1.82,us-101,-18.81,1.130333768,,1.678609417
2169,6198,571,1.11885E+12,16.326,194.377,6451245.964,1873227.835,14,5.9,2,18.7,0.08,2,,,,,,,2160,2174,88.24,4.72,us-101,2160,6218,570,1.11885E+12,19.651,334.781,6451343.946,1873126.362,12.5,6,2,25,0,2,,,,,,,2146,2169,34.13,1.37,us-101,-6.3,1.294466226,,1.945665499
1932,9642,824,1.11885E+12,17.831,1423.633,6452135.302,1872428.608,13,6.4,2,25,0,2,,,,,,,1926,1937,59.52,2.38,us-101,1926,9026,834,1.11885E+12,16.23,126.084,6451175.258,1873303.448,14.5,6.4,2,20.91,-2.23,2,,,,,,,1922,1932,36.46,1.74,us-101,4.09,1.414973348,,1.774662923
2106,5960,571,1.11885E+12,18.62,141.661,6451207.917,1873264.805,13,6.4,2,35.12,1.64,2,,,,,,,2096,2115,83.7,2.38,us-101,2096,6450,583,1.11885E+12,20.64,2038.812,6452625.527,1872000.934,13,6.9,2,35,0,2,,,,,,,2090,2106,39.75,1.14,us-101,0.12,1.557747742,,1.922725458
1860,5745,385,1.11885E+12,18.489,1890.438,6452512.549,1872098.019,12,5.5,2,55.83,-10.95,2,,,,,,,1858,1869,39.24,0.7,us-101,1858,5389,553,1.11885E+12,19.394,400.445,6451392.504,1873081.424,13,4.9,2,38.44,1.6,2,,,,,,,1854,1869,53.99,1.4,us-101,17.39,1.754577656,,1.593728999
1482,7313,888,1.11885E+12,19.143,690.68,6451582.624,1872910.154,13,5.9,2,11.83,0,2,,,,,,,1476,1487,48.59,4.11,us-101,1476,4053,541,1.11885E+12,18.188,294.676,6451316.125,1873155.286,12.5,7,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101,-11.57,1.108226656,,1.686546899
404,1888,898,1.11885E+12,15.678,130.552,6451174.968,1873304.596,14,5.9,2,44.66,2.15,2,,,,,,,397,408,112.17,2.51,us-101,397,2364,887,1.11885E+12,20.451,1531.606,6452210.565,1872359.168,14.5,5.9,2,11.75,-2.35,2,,,,,,,393,404,50.99,4.34,us-101,32.91,1.659535907,,2.04987672
1863,7447,988,1.11885E+12,18.773,1512.728,6452197.495,1872372.897,14,6.9,2,18.81,0,2,,,,,,,1823,1829,35.49,1.89,us-101,1823,6934,989,1.11885E+12,17.866,845.235,6451695.446,1872812.771,15,5.4,2,21.08,-0.46,2,,,,,,,1817,1829,48.35,2.29,us-101,-2.27,1.296884476,,1.550105999
1218,5618,1177,1.11885E+12,16.667,282.635,6451283.525,1873188.909,16.5,6.9,2,19.96,0,2,,,,,,,1212,1222,47.53,2.38,us-101,1212,6655,1176,1.11885E+12,20.177,2136.347,6452674.964,1871961.865,14.5,6.4,2,30.03,0.24,2,,,,,,,0,1218,0,0,us-101,-10.07,1.321391278,,1.676967814
727,3512,703,1.11885E+12,17.29,312.407,6451304.492,1873167.778,15,5.9,2,36.24,-1.03,2,,,,,,,722,736,120.11,3.31,us-101,722,3431,675,1.11885E+12,16.042,167.472,6451203.705,1873273.118,16.5,6.9,2,35,0,2,,,,,,,716,729,46.22,1.32,us-101,1.24,1.571009672,,2.079579167
1548,4372,565,1.11885E+12,19.677,456.221,6451433.29,1873043.452,9.5,6.5,2,37.14,2.58,2,,,,,,,1538,1551,72.8,1.96,us-101,1538,4257,575,1.11885E+12,17.782,169.102,6451227.359,1873245.17,9,5,2,22.87,2.06,2,,,,,,,1534,1548,49.84,2.18,us-101,14.27,1.581380689,,1.862131379
1790,7392,1036,1.11885E+12,19.941,1671.966,6452316.801,1872267.219,11.5,5,2,17.14,-0.02,2,,,,,,,1780,1795,67.02,3.91,us-101,1780,6999,1027,1.11885E+12,19.343,1149.438,6451923.645,1872611.481,16.5,5.4,2,11.85,-0.29,2,,,,,,,1773,1790,25.99,2.19,us-101,5.29,1.258637283,,1.826204423
1365,7370,1006,1.11885E+12,20.316,2004.045,6452571.619,1872045.511,15,6.9,2,31.81,-3.43,2,,,,,,,1360,1370,62.35,1.96,us-101,1360,7397,1013,1.11885E+12,20.208,2162.36,6452695.277,1871945.639,16.5,6.4,2,37.21,0,2,,,,,,,0,1365,0,0,us-101,-5.4,1.51600623,,1.794836458
1350,7000,1020,1.11885E+12,19.375,1253.54,6452006.096,1872539.398,15,6.9,2,0,0,2,,,,,,,1341,1354,45.2,9999.99,us-101,1341,6934,1040,1.11885E+12,18.656,1294.496,6452037.402,1872512.923,13,6.4,2,6,0,2,,,,,,,1336,1346,21.24,3.54,us-101,-6,0,,1.655138435
2549,7635,896,1.11885E+12,19.596,1264.745,6452040.566,1872508.9,14,5.4,2,41.35,-3.12,2,,,,,,,2538,2554,78.59,1.9,us-101,2538,8031,879,1.11885E+12,19.216,1999.33,6452595.812,1872026.998,17.5,5.9,2,24.93,-1.84,2,,,,,,,2531,2549,48.53,1.95,us-101,16.42,1.626853415,,1.895367289
822,3823,661,1.11885E+12,19.465,427.037,6451382.369,1873090.667,13.5,5.9,2,16.99,0,2,,,,,,,817,826,40.05,2.36,us-101,817,4515,660,1.11885E+12,20.185,2071.562,6452624.252,1872002.56,15,6.4,2,23.19,0.09,2,,,,,,,815,822,51.27,2.21,us-101,-6.2,1.255031163,,1.60260252
763,3519,700,1.11885E+12,17.86,429.965,6451385.622,1873089.852,16,5.9,2,23.8,-2.73,2,,,,,,,760,765,46.17,1.94,us-101,760,3589,703,1.11885E+12,15.868,167.432,6451203.806,1873273.265,15.5,5.4,2,32.77,-0.15,2,,,,,,,756,766,67.89,2.07,us-101,-8.97,1.394451681,,1.664359875
1341,6684,1040,1.11885E+12,19.534,845.109,6451698.375,1872807.973,13,6.4,2,27.28,0.14,2,,,,,,,1336,1346,46.97,1.72,us-101,1336,7194,1052,1.11885E+12,17.468,1800.256,6452418.92,1872180.661,13,7.4,2,35,0,2,,,,,,,1334,1341,36.43,1.04,us-101,-7.72,1.451479405,,1.67182056
1980,7144,980,1.11885E+12,18.861,432.161,6451386.547,1873087.639,18,6.9,2,7.18,-5.83,2,,,,,,,1966,1988,27.13,3.78,us-101,1966,7110,948,1.11885E+12,19.492,429.862,6451384.428,1873088.733,14.5,5.4,2,9.83,0,2,,,,,,,1953,1980,45.89,4.67,us-101,-2.65,0.912753304,,1.433449794
1442,7640,812,1.11885E+12,17.715,2098.345,6452646.763,1871987.457,16,6.4,2,29.63,3.39,2,,,,,,,1431,1436,36.58,1.23,us-101,1431,6883,886,1.11885E+12,18.486,401.807,6451368.527,1873104.756,15,5.9,2,27.83,0,2,,,,,,,1421,1436,50.85,1.83,us-101,1.8,1.486146997,,1.563243701
1405,7295,904,1.11885E+12,18.947,1193.95,6451961.621,1872578.925,15.5,6.9,2,25.08,0.63,2,,,,,,,1400,1422,43.55,1.74,us-101,1400,7498,906,1.11885E+12,18.068,1956.919,6452537.138,1872077.704,13.5,5.9,2,33.18,3.45,2,,,,,,,1392,1405,75.98,2.29,us-101,-8.1,1.416307587,,1.638988159
567,3209,987,1.11885E+12,19.788,1620.137,6452277.744,1872301.278,14,7.4,2,31.46,-4.24,2,,,,,,,556,585,49.36,1.57,us-101,556,3043,959,1.11885E+12,19.81,1112.253,6451895.318,1872635.539,12,5,2,28.31,3.74,2,,,,,,,546,567,114.76,4.05,us-101,3.15,1.511348515,,1.693375151
350,1735,992,1.11885E+12,19.395,492.257,6451434.426,1873042.788,15,6.4,2,22.02,0.13,2,,,,,,,345,354,47.12,2.14,us-101,345,1994,990,1.11885E+12,17.978,927.438,6451761.226,1872754.758,14,5.9,2,3.33,-8.25,2,,,,,,,341,350,28.57,8.58,us-101,18.69,1.362105319,,1.673205282
1538,4634,575,1.11885E+12,19.622,1641.02,6452324.065,1872261.345,9,5,2,50.55,7.07,2,,,,,,,1534,1548,133.47,2.64,us-101,1534,4635,576,1.11885E+12,18.538,1779.989,6452429.218,1872170.397,13.5,5.4,2,55,0,2,,,,,,,1525,1538,133.79,2.43,us-101,-4.45,1.71222867,,2.12538366
2365,7240,340,1.11885E+12,20.806,1964.577,6452567.75,1872048.15,13.5,6.4,2,55.7,-11.2,2,,,,,,,2362,2363,63.85,1.15,us-101,2362,7242,340,1.11885E+12,20.373,2038.157,6452625.203,1872001.543,13.5,5.4,2,47.36,-11.2,2,,,,,,,2356,2365,68.47,1.45,us-101,8.34,1.753583059,,1.805160902
435,2004,961,1.11885E+12,15.512,224.913,6451239.79,1873235.464,15,5.9,2,43.23,-1.9,2,,,,,,,431,437,44.91,1.04,us-101,431,2055,955,1.11885E+12,18.686,468.964,6451413.728,1873062.827,12.5,6,2,34.25,0,2,,,,,,,426,435,61.03,1.78,us-101,8.98,1.645716939,,1.652343055
2903,8526,804,1.11885E+12,19.584,412.811,6451401.428,1873072.942,16.5,4.9,2,9.92,-2.19,2,,,,,,,2896,2911,33.04,3.33,us-101,2896,8815,812,1.11885E+12,16.745,814.614,6451703.448,1872807.225,12,5.5,2,27.61,-8.53,2,,,,,,,2886,2903,94.62,3.43,us-101,-17.69,1.038222638,,1.519040039
159,1216,978,1.11885E+12,18.858,1320.667,6452056.961,1872495.516,15.5,5.9,2,26.36,-10.73,2,,,,,,,151,163,52.14,1.98,us-101,151,1623,968,1.11885E+12,19.365,1906.266,6452497.609,1872109.875,15,6.4,2,10.15,11.2,2,,,,,,,147,159,45.01,4.43,us-101,16.21,1.437116093,,1.717171027
408,2212,916,1.11885E+12,18.047,1043.22,6451844.407,1872682.227,15.5,6.4,2,31.77,-0.3,2,,,,,,,404,412,49.24,1.55,us-101,404,1888,898,1.11885E+12,15.678,130.552,6451174.968,1873304.596,14,5.9,2,44.66,2.15,2,,,,,,,397,408,112.17,2.51,us-101,-12.89,1.515476441,,1.692318044
1558,7555,878,1.11885E+12,18.684,372.741,6451346.914,1873124.838,15.5,6.4,2,22.25,0,2,,,,,,,1552,1562,49.62,2.23,us-101,1552,7542,881,1.11885E+12,18.062,389.594,6451359.834,1873113.343,14.5,6.4,2,21.85,11.2,2,,,,,,,1547,1558,65.59,3,us-101,0.4,1.366422957,,1.69565676
2086,7626,946,1.11885E+12,17.695,288.614,6451283.166,1873187.826,14.5,5.4,2,1.72,-7.17,2,,,,,,,2076,2097,28.97,16.84,us-101,2076,8136,917,1.11885E+12,18.714,1580.77,6452248.624,1872328.009,14,5.4,2,40.27,-9.01,2,,,,,,,2062,2086,64.53,1.6,us-101,-38.55,0.434568904,,1.461948495
3009,9052,732,1.11885E+12,18.076,540.465,6451497.019,1872987.861,15,5.4,2,33.78,-2.72,2,,,,,,,3006,3018,37.83,1.12,us-101,3006,8815,741,1.11885E+12,17.452,130.627,6451201.185,1873273.757,13.5,6.4,2,3.85,11.2,2,,,,,,,2993,3009,29.97,7.78,us-101,29.93,1.541329578,,1.577836341
1953,7041,944,1.11885E+12,17.349,296.359,6451288.958,1873182.709,11.5,5,2,34.71,-0.99,2,,,,,,,1951,1966,67.67,1.95,us-101,1951,7321,940,1.11885E+12,20.67,755.796,6451626.41,1872869.681,18,6.4,2,10.03,0.09,2,,,,,,,1945,1953,28.83,2.87,us-101,24.68,1.55278985,,1.830396176
2285,8784,676,1.11885E+12,18.547,1747.136,6452373.706,1872218.57,15.5,5.4,2,35,0,2,,,,,,,2282,2294,47.64,1.36,us-101,2282,8720,640,1.11885E+12,16.299,1618.092,6452278.484,1872305.253,14.5,5.4,2,21.83,-5.95,2,,,,,,,2280,2285,53.73,2.46,us-101,13.17,1.556302501,,1.677971753
1336,7181,1052,1.11885E+12,17.333,1755.12,6452384.557,1872210.484,13,7.4,2,34.97,-11.2,2,,,,,,,1334,1341,38.1,1.09,us-101,1334,7303,1058,1.11885E+12,21.187,2143.862,6452680.202,1871956.403,15,6.4,2,30.03,-0.24,2,,,,,,,0,1336,0,0,us-101,4.94,1.555940438,,1.580924976
