Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location
2432,7313,738,1118847710200,18.909,1159.399,6451961.791,1872578.827,16.5,6.9,2,38.07,9.27,2,,,,,,,2423,2444,62.83,1.65,us-101,2423,7211,639,1118847700000,18.66,871.809,6451745.112,1872768.024,14.0,6.4,2,25.0,0.0,2,,,,,,,2418,2432,44.9,1.8,us-101
1802,9063,796,1118849663300,17.294,1865.941,6452468.614,1872137.885,16.5,5.4,2,12.5,0.0,2,,,,,,,1798,1810,47.71,3.82,us-101,1798,8739,788,1118849630900,18.479,791.84,6451659.087,1872843.908,15.0,5.9,2,31.31,-7.89,2,,,,,,,1794,1802,57.11,1.82,us-101
2169,6198,571,1118847598700,16.326,194.377,6451245.964,1873227.835,14.0,5.9,2,18.7,0.08,2,,,,,,,2160,2174,88.24,4.72,us-101,2160,6218,570,1118847600700,19.651,334.781,6451343.946,1873126.362,12.5,6.0,2,25.0,0.0,2,,,,,,,2146,2169,34.13,1.37,us-101
1932,9642,824,1118849721200,17.831,1423.633,6452135.302,1872428.608,13.0,6.4,2,25.0,0.0,2,,,,,,,1926,1937,59.52,2.38,us-101,1926,9026,834,1118849659600,16.23,126.084,6451175.258,1873303.448,14.5,6.4,2,20.91,-2.23,2,,,,,,,1922,1932,36.46,1.74,us-101
2106,5960,571,1118847574900,18.62,141.661,6451207.917,1873264.805,13.0,6.4,2,35.12,1.64,2,,,,,,,2096,2115,83.7,2.38,us-101,2096,6450,583,1118847623900,20.64,2038.812,6452625.527,1872000.934,13.0,6.9,2,35.0,0.0,2,,,,,,,2090,2106,39.75,1.14,us-101
1860,5745,385,1118847553400,18.489,1890.438,6452512.549,1872098.019,12.0,5.5,2,55.83,-10.95,2,,,,,,,1858,1869,39.24,0.7,us-101,1858,5389,553,1118847517800,19.394,400.445,6451392.504,1873081.424,13.0,4.9,2,38.44,1.6,2,,,,,,,1854,1869,53.99,1.4,us-101
1482,7313,888,1118849488300,19.143,690.68,6451582.624,1872910.154,13.0,5.9,2,11.83,0.0,2,,,,,,,1476,1487,48.59,4.11,us-101,1476,4053,541,1118847384200,18.188,294.676,6451316.125,1873155.286,12.5,7.0,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101
404,1888,898,1118848030800,15.678,130.552,6451174.968,1873304.596,14.0,5.9,2,44.66,2.15,2,,,,,,,397,408,112.17,2.51,us-101,397,2364,887,1118848078400,20.451,1531.606,6452210.565,1872359.168,14.5,5.9,2,11.75,-2.35,2,,,,,,,393,404,50.99,4.34,us-101
1863,7447,988,1118848586700,18.773,1512.728,6452197.495,1872372.897,14.0,6.9,2,18.81,0.0,2,,,,,,,1823,1829,35.49,1.89,us-101,1823,6934,989,1118848535400,17.866,845.235,6451695.446,1872812.771,15.0,5.4,2,21.08,-0.46,2,,,,,,,1817,1829,48.35,2.29,us-101
1218,5618,1177,1118849318800,16.667,282.635,6451283.525,1873188.909,16.5,6.9,2,19.96,0.0,2,,,,,,,1212,1222,47.53,2.38,us-101,1212,6655,1176,1118849422500,20.177,2136.347,6452674.964,1871961.865,14.5,6.4,2,30.03,0.24,2,,,,,,,0,1218,0.0,0.0,us-101
727,3512,703,1118849108200,17.29,312.407,6451304.492,1873167.778,15.0,5.9,2,36.24,-1.03,2,,,,,,,722,736,120.11,3.31,us-101,722,3431,675,1118849100100,16.042,167.472,6451203.705,1873273.118,16.5,6.9,2,35.0,0.0,2,,,,,,,716,729,46.22,1.32,us-101
1548,4372,565,1118847416100,19.677,456.221,6451433.29,1873043.452,9.5,6.5,2,37.14,2.58,2,,,,,,,1538,1551,72.8,1.96,us-101,1538,4257,575,1118847404600,17.782,169.102,6451227.359,1873245.17,9.0,5.0,2,22.87,2.06,2,,,,,,,1534,1548,49.84,2.18,us-101
1790,7392,1036,1118848581200,19.941,1671.966,6452316.801,1872267.219,11.5,5.0,2,17.14,-0.02,2,,,,,,,1780,1795,67.02,3.91,us-101,1780,6999,1027,1118848541900,19.343,1149.438,6451923.645,1872611.481,16.5,5.4,2,11.85,-0.29,2,,,,,,,1773,1790,25.99,2.19,us-101
1365,7370,1006,1118849494000,20.316,2004.045,6452571.619,1872045.511,15.0,6.9,2,31.81,-3.43,2,,,,,,,1360,1370,62.35,1.96,us-101,1360,7397,1013,1118849496700,20.208,2162.36,6452695.277,1871945.639,16.5,6.4,2,37.21,0.0,2,,,,,,,0,1365,0.0,0.0,us-101
1350,7000,1020,1118849457000,19.375,1253.54,6452006.096,1872539.398,15.0,6.9,2,0.0,0.0,2,,,,,,,1341,1354,45.2,9999.99,us-101,1341,6934,1040,1118849450400,18.656,1294.496,6452037.402,1872512.923,13.0,6.4,2,6.0,0.0,2,,,,,,,1336,1346,21.24,3.54,us-101
2549,7635,896,1118847742400,19.596,1264.745,6452040.566,1872508.9,14.0,5.4,2,41.35,-3.12,2,,,,,,,2538,2554,78.59,1.9,us-101,2538,8031,879,1118847782000,19.216,1999.33,6452595.812,1872026.998,17.5,5.9,2,24.93,-1.84,2,,,,,,,2531,2549,48.53,1.95,us-101
822,3823,661,1118848224300,19.465,427.037,6451382.369,1873090.667,13.5,5.9,2,16.99,0.0,2,,,,,,,817,826,40.05,2.36,us-101,817,4515,660,1118849208500,20.185,2071.562,6452624.252,1872002.56,15.0,6.4,2,23.19,0.09,2,,,,,,,815,822,51.27,2.21,us-101
763,3519,700,1118848193900,17.86,429.965,6451385.622,1873089.852,16.0,5.9,2,23.8,-2.73,2,,,,,,,760,765,46.17,1.94,us-101,760,3589,703,1118849115900,15.868,167.432,6451203.806,1873273.265,15.5,5.4,2,32.77,-0.15,2,,,,,,,756,766,67.89,2.07,us-101
1341,6684,1040,1118849425400,19.534,845.109,6451698.375,1872807.973,13.0,6.4,2,27.28,0.14,2,,,,,,,1336,1346,46.97,1.72,us-101,1336,7194,1052,1118849476400,17.468,1800.256,6452418.92,1872180.661,13.0,7.4,2,35.0,0.0,2,,,,,,,1334,1341,36.43,1.04,us-101
1980,7144,980,1118848556400,18.861,432.161,6451386.547,1873087.639,18.0,6.9,2,7.18,-5.83,2,,,,,,,1966,1988,27.13,3.78,us-101,1966,7110,948,1118848553000,19.492,429.862,6451384.428,1873088.733,14.5,5.4,2,9.83,0.0,2,,,,,,,1953,1980,45.89,4.67,us-101
1442,7640,812,1118849521000,17.715,2098.345,6452646.763,1871987.457,16.0,6.4,2,29.63,3.39,2,,,,,,,1431,1436,36.58,1.23,us-101,1431,6883,886,1118849445300,18.486,401.807,6451368.527,1873104.756,15.0,5.9,2,27.83,0.0,2,,,,,,,1421,1436,50.85,1.83,us-101
1405,7295,904,1118849486500,18.947,1193.95,6451961.621,1872578.925,15.5,6.9,2,25.08,0.63,2,,,,,,,1400,1422,43.55,1.74,us-101,1400,7498,906,1118849506800,18.068,1956.919,6452537.138,1872077.704,13.5,5.9,2,33.18,3.45,2,,,,,,,1392,1405,75.98,2.29,us-101
567,3209,987,1118848162900,19.788,1620.137,6452277.744,1872301.278,14.0,7.4,2,31.46,-4.24,2,,,,,,,556,585,49.36,1.57,us-101,556,3043,959,1118848146300,19.81,1112.253,6451895.318,1872635.539,12.0,5.0,2,28.31,3.74,2,,,,,,,546,567,114.76,4.05,us-101
350,1735,992,1118848930500,19.395,492.257,6451434.426,1873042.788,15.0,6.4,2,22.02,0.13,2,,,,,,,345,354,47.12,2.14,us-101,345,1994,990,1118848956400,17.978,927.438,6451761.226,1872754.758,14.0,5.9,2,3.33,-8.25,2,,,,,,,341,350,28.57,8.58,us-101
1538,4634,575,1118847442300,19.622,1641.02,6452324.065,1872261.345,9.0,5.0,2,50.55,7.07,2,,,,,,,1534,1548,133.47,2.64,us-101,1534,4635,576,1118847442400,18.538,1779.989,6452429.218,1872170.397,13.5,5.4,2,55.0,0.0,2,,,,,,,1525,1538,133.79,2.43,us-101
2365,7240,340,1118847702900,20.806,1964.577,6452567.75,1872048.15,13.5,6.4,2,55.7,-11.2,2,,,,,,,2362,2363,63.85,1.15,us-101,2362,7242,340,1118847703100,20.373,2038.157,6452625.203,1872001.543,13.5,5.4,2,47.36,-11.2,2,,,,,,,2356,2365,68.47,1.45,us-101
435,2004,961,1118848042400,15.512,224.913,6451239.79,1873235.464,15.0,5.9,2,43.23,-1.9,2,,,,,,,431,437,44.91,1.04,us-101,431,2055,955,1118848047500,18.686,468.964,6451413.728,1873062.827,12.5,6.0,2,34.25,0.0,2,,,,,,,426,435,61.03,1.78,us-101
2903,8526,804,1118847831500,19.584,412.811,6451401.428,1873072.942,16.5,4.9,2,9.92,-2.19,2,,,,,,,2896,2911,33.04,3.33,us-101,2896,8815,812,1118847860400,16.745,814.614,6451703.448,1872807.225,12.0,5.5,2,27.61,-8.53,2,,,,,,,2886,2903,94.62,3.43,us-101
159,1216,978,1118848878600,18.858,1320.667,6452056.961,1872495.516,15.5,5.9,2,26.36,-10.73,2,,,,,,,151,163,52.14,1.98,us-101,151,1623,968,1118848919300,19.365,1906.266,6452497.609,1872109.875,15.0,6.4,2,10.15,11.2,2,,,,,,,147,159,45.01,4.43,us-101
408,2212,916,1118848063200,18.047,1043.22,6451844.407,1872682.227,15.5,6.4,2,31.77,-0.3,2,,,,,,,404,412,49.24,1.55,us-101,404,1888,898,1118848030800,15.678,130.552,6451174.968,1873304.596,14.0,5.9,2,44.66,2.15,2,,,,,,,397,408,112.17,2.51,us-101
1558,7555,878,1118849512500,18.684,372.741,6451346.914,1873124.838,15.5,6.4,2,22.25,0.0,2,,,,,,,1552,1562,49.62,2.23,us-101,1552,7542,881,1118849511200,18.062,389.594,6451359.834,1873113.343,14.5,6.4,2,21.85,11.2,2,,,,,,,1547,1558,65.59,3.0,us-101
2086,7626,946,1118848604600,17.695,288.614,6451283.166,1873187.826,14.5,5.4,2,1.72,-7.17,2,,,,,,,2076,2097,28.97,16.84,us-101,2076,8136,917,1118848655600,18.714,1580.77,6452248.624,1872328.009,14.0,5.4,2,40.27,-9.01,2,,,,,,,2062,2086,64.53,1.6,us-101
3009,9052,732,1118847884100,18.076,540.465,6451497.019,1872987.861,15.0,5.4,2,33.78,-2.72,2,,,,,,,3006,3018,37.83,1.12,us-101,3006,8815,741,1118847860400,17.452,130.627,6451201.185,1873273.757,13.5,6.4,2,3.85,11.2,2,,,,,,,2993,3009,29.97,7.78,us-101
1953,7041,944,1118848546100,17.349,296.359,6451288.958,1873182.709,11.5,5.0,2,34.71,-0.99,2,,,,,,,1951,1966,67.67,1.95,us-101,1951,7321,940,1118848574100,20.67,755.796,6451626.41,1872869.681,18.0,6.4,2,10.03,0.09,2,,,,,,,1945,1953,28.83,2.87,us-101
2285,8784,676,1118848720400,18.547,1747.136,6452373.706,1872218.57,15.5,5.4,2,35.0,0.0,2,,,,,,,2282,2294,47.64,1.36,us-101,2282,8720,640,1118848714000,16.299,1618.092,6452278.484,1872305.253,14.5,5.4,2,21.83,-5.95,2,,,,,,,2280,2285,53.73,2.46,us-101
1336,7181,1052,1118849475100,17.333,1755.12,6452384.557,1872210.484,13.0,7.4,2,34.97,-11.2,2,,,,,,,1334,1341,38.1,1.09,us-101,1334,7303,1058,1118849487300,21.187,2143.862,6452680.202,1871956.403,15.0,6.4,2,30.03,-0.24,2,,,,,,,0,1336,0.0,0.0,us-101
2031,7274,981,1118848569400,17.526,178.305,6451206.246,1873268.207,15.5,6.4,2,17.62,0.0,2,,,,,,,2025,2042,57.98,3.29,us-101,2025,7798,987,1118848621800,17.839,885.09,6451725.387,1872786.469,17.0,8.5,2,15.0,0.0,2,,,,,,,2020,2031,34.5,2.3,us-101
392,2137,940,1118848970700,18.849,681.309,6451575.749,1872916.582,15.0,6.4,2,0.0,0.0,2,,,,,,,390,403,21.0,9999.99,us-101,390,2338,945,1118848990800,18.009,1097.978,6451889.864,1872642.678,17.0,7.4,2,33.63,10.68,2,,,,,,,386,392,54.97,1.63,us-101
1336,6760,1052,1118849433000,18.583,1121.448,6451907.193,1872626.821,13.0,7.4,2,25.0,0.0,2,,,,,,,1334,1341,37.2,1.49,us-101,1334,7303,1058,1118849487300,21.187,2143.862,6452680.202,1871956.403,15.0,6.4,2,30.03,-0.24,2,,,,,,,0,1336,0.0,0.0,us-101
1056,4981,864,1118849255100,22.76,329.348,6451312.867,1873152.076,14.5,5.9,2,37.71,4.63,2,,,,,,,1052,1059,31.05,0.82,us-101,1052,5504,847,1118849307400,18.923,1607.906,6452273.224,1872306.34,15.0,5.9,2,9.89,0.0,2,,,,,,,1046,1056,44.94,4.54,us-101
244,1411,968,1118848898100,16.4,902.081,6451743.23,1872772.69,13.5,5.9,2,25.0,0.0,2,,,,,,,239,246,56.39,2.26,us-101,239,1838,963,1118848940800,19.482,1566.732,6452241.714,1872333.064,17.0,5.9,2,19.98,0.08,2,,,,,,,236,244,41.51,2.08,us-101
385,2125,873,1118848054500,17.797,1031.907,6451836.034,1872689.846,14.0,5.9,2,31.35,5.22,2,,,,,,,379,393,125.55,4.0,us-101,379,1756,936,1118848932600,17.827,279.111,6451280.185,1873190.524,15.0,6.9,2,10.31,0.0,2,,,,,,,373,386,58.35,5.66,us-101
2519,9160,643,1118848758000,19.241,653.393,6451550.388,1872938.569,15.0,7.4,2,25.0,-0.08,2,,,,,,,2510,2525,92.9,3.72,us-101,2510,9387,624,1118848780700,19.005,1406.138,6452117.177,1872442.822,16.0,5.9,2,24.98,-0.28,2,,,,,,,2477,2519,226.72,9.08,us-101
2792,8691,830,1118847848000,19.411,1551.377,6452256.427,1872320.254,12.0,8.0,2,49.82,2.2,2,,,,,,,2780,2820,69.68,1.4,us-101,2780,8340,828,1118847812900,17.385,858.349,6451735.818,1872777.898,10.0,5.0,2,0.0,0.0,2,,,,,,,2768,2792,24.0,9999.99,us-101
883,4828,779,1118849239800,20.692,2098.071,6452644.706,1871985.289,15.5,7.4,2,17.54,2.09,2,,,,,,,877,886,36.26,2.07,us-101,877,4711,771,1118849228100,18.851,1848.859,6452454.704,1872147.941,15.0,6.9,2,35.39,4.48,2,,,,,,,873,883,44.47,1.26,us-101
2653,8012,954,1118847780100,17.414,1256.802,6452036.018,1872515.786,15.5,6.9,2,10.32,0.0,2,,,,,,,2645,2659,38.15,3.7,us-101,2645,7927,941,1118847771600,19.691,1156.681,6451959.247,1872580.006,13.5,5.4,2,30.1,0.93,2,,,,,,,2640,2653,78.06,2.59,us-101
1798,8920,788,1118849649000,17.204,1456.318,6452160.37,1872407.626,15.0,5.9,2,42.92,-3.5,2,,,,,,,1794,1802,91.73,2.14,us-101,1794,8975,750,1118849654500,18.085,1782.469,6452405.075,1872191.749,14.5,5.9,2,34.48,-11.2,2,,,,,,,1789,1798,88.43,2.56,us-101
2375,8796,635,1118848721600,17.175,918.085,6451750.599,1872765.175,13.5,5.4,2,30.0,0.0,2,,,,,,,2364,2379,88.39,2.95,us-101,2364,8729,641,1118848714900,18.679,793.78,6451656.27,1872846.115,17.0,6.4,2,35.0,0.0,2,,,,,,,2353,2375,98.8,2.82,us-101
525,2394,1032,1118848081400,18.293,146.484,6451184.015,1873290.979,19.5,8.4,2,15.33,4.74,2,,,,,,,517,530,59.27,3.87,us-101,517,2737,1024,1118848115700,17.7,1048.585,6451848.681,1872678.965,13.5,6.9,2,4.94,0.0,2,,,,,,,513,520,30.8,6.23,us-101
1156,5746,955,1118849331600,17.169,993.979,6451811.997,1872711.573,15.5,6.4,2,25.01,0.12,2,,,,,,,1150,1160,58.63,2.34,us-101,1150,5734,1063,1118849330400,18.216,1029.211,6451837.921,1872687.651,16.0,6.9,2,22.16,-11.2,2,,,,,,,1149,1156,47.21,2.13,us-101
1360,6832,1013,1118849440200,18.471,1045.751,6451850.457,1872676.395,16.5,6.4,2,26.36,-11.2,2,,,,,,,1354,1365,60.74,2.3,us-101,1354,7142,1016,1118849471200,17.067,1419.135,6452132.41,1872432.137,14.5,6.9,2,30.0,0.0,2,,,,,,,1350,1360,60.94,2.03,us-101
1592,6664,947,1118848508400,17.998,1767.466,6452389.527,1872205.229,13.0,5.9,2,7.92,8.83,2,,,,,,,1583,1594,43.52,5.49,us-101,1583,6389,911,1118848480900,19.29,1301.613,6452038.2,1872511.38,12.0,6.0,2,46.25,-6.56,2,,,,,,,1579,1592,70.52,1.52,us-101
1322,7112,1113,1118849468200,17.71,1747.115,6452378.352,1872215.534,14.5,5.9,2,30.0,0.0,2,,,,,,,1319,1329,60.97,2.03,us-101,1319,6764,1127,1118849433400,18.707,1315.832,6452053.415,1872498.823,14.5,6.9,2,11.75,0.0,2,,,,,,,1314,1322,32.61,2.78,us-101
1752,6710,1039,1118848513000,19.458,857.372,6451703.497,1872803.569,16.5,5.9,2,48.12,-8.89,2,,,,,,,1741,1761,147.12,3.06,us-101,1741,8342,662,1118849591200,18.579,360.565,6451338.232,1873133.376,16.5,6.9,2,25.0,0.0,2,,,,,,,1738,1746,101.53,4.06,us-101
281,704,482,1118847049300,16.143,300.434,6451321.683,1873152.758,14.0,5.9,2,38.21,2.59,2,,,,,,,272,292,68.81,1.8,us-101,272,1883,546,1118848030300,19.901,1969.909,6452541.673,1872071.454,14.5,7.9,2,29.97,0.26,2,,,,,,,267,277,125.22,4.18,us-101
1583,6320,911,1118848474000,17.689,1037.267,6451840.156,1872686.406,12.0,6.0,2,31.33,4.68,2,,,,,,,1579,1592,60.53,1.93,us-101,1579,6788,905,1118848520800,19.819,2066.632,6452616.382,1872009.449,15.0,5.9,2,19.18,5.16,2,,,,,,,1570,1583,56.26,2.93,us-101
1139,5345,896,1118849291500,18.181,344.813,6451327.181,1873144.61,20.5,7.4,2,25.65,-0.21,2,,,,,,,1132,1145,55.75,2.17,us-101,1132,5657,884,1118849322700,17.467,1045.448,6451850.623,1872677.582,13.5,6.4,2,19.98,0.25,2,,,,,,,1126,1139,53.0,2.65,us-101
2561,9545,614,1118848796500,18.481,1439.638,6452142.781,1872421.238,15.0,5.4,2,46.65,6.59,2,,,,,,,2556,2574,73.38,1.57,us-101,2556,9239,625,1118848765900,19.342,520.973,6451451.529,1873027.099,15.5,6.4,2,17.1,0.0,2,,,,,,,2549,2561,40.58,2.37,us-101
1869,5533,542,1118847532200,16.178,876.811,6451750.507,1872766.584,11.0,4.5,2,35.0,0.0,2,,,,,,,1858,1875,69.38,1.98,us-101,1858,5389,553,1118847517800,19.394,400.445,6451392.504,1873081.424,13.0,4.9,2,38.44,1.6,2,,,,,,,1854,1869,53.99,1.4,us-101
1737,6710,1050,1118848513000,18.109,1052.375,6451851.266,1872676.17,14.5,5.9,2,29.5,-0.29,2,,,,,,,1725,1741,92.64,3.14,us-101,1725,6428,1035,1118848484800,18.582,330.709,6451312.848,1873157.905,15.0,5.4,2,22.36,-11.2,2,,,,,,,1718,1737,61.51,2.75,us-101
642,3668,762,1118849123800,17.037,1758.5,6452387.359,1872208.372,16.5,6.9,2,24.08,-2.67,2,,,,,,,639,646,52.25,2.17,us-101,639,3576,767,1118849114600,16.703,1580.723,6452254.057,1872325.909,15.0,7.4,2,14.81,-2.03,2,,,,,,,632,642,52.13,3.52,us-101
239,1838,963,1118848940800,19.482,1566.732,6452241.714,1872333.064,17.0,5.9,2,19.98,0.08,2,,,,,,,236,244,41.51,2.08,us-101,236,1895,965,1118848946500,17.832,1770.236,6452395.933,1872199.941,15.5,6.4,2,30.1,2.09,2,,,,,,,228,239,57.78,1.92,us-101
1285,6527,1218,1118849409700,17.238,1058.932,6451860.93,1872668.906,14.0,6.9,2,27.91,4.28,2,,,,,,,1278,1292,85.51,3.06,us-101,1278,6565,1234,1118849413500,19.394,1253.448,6452006.071,1872539.395,18.0,6.9,2,29.05,-3.39,2,,,,,,,1269,1285,97.18,3.35,us-101
1044,4505,517,1118848292500,16.507,202.35,6451223.362,1873251.304,16.0,5.9,2,31.1,5.52,2,,,,,,,1038,1050,64.62,2.08,us-101,1038,2712,502,1118847250100,19.241,596.68,6451538.134,1872949.527,13.0,6.9,2,19.98,-0.24,2,,,,,,,1032,1043,54.8,2.74,us-101
905,2280,463,1118847206900,18.918,544.613,6451499.555,1872984.463,17.5,6.9,2,40.06,1.89,2,,,,,,,897,915,78.11,1.95,us-101,897,2354,463,1118847214300,19.167,929.197,6451788.032,1872729.757,16.5,6.9,2,30.0,0.0,2,,,,,,,891,905,56.86,1.9,us-101
1966,7193,948,1118848561300,19.295,514.215,6451446.595,1873031.709,14.5,5.4,2,15.8,2.89,2,,,,,,,1953,1980,46.19,2.92,us-101,1953,7041,944,1118848546100,17.349,296.359,6451288.958,1873182.709,11.5,5.0,2,34.71,-0.99,2,,,,,,,1951,1966,67.67,1.95,us-101
2439,9167,633,1118848758700,19.93,1471.745,6452165.952,1872399.098,16.5,6.4,2,40.06,-0.91,2,,,,,,,2432,2449,72.77,1.82,us-101,2432,7313,738,1118847710200,18.909,1159.399,6451961.791,1872578.827,16.5,6.9,2,38.07,9.27,2,,,,,,,2423,2444,62.83,1.65,us-101
1828,8787,827,1118849635700,20.189,505.251,6451443.443,1873033.399,20.0,8.4,2,22.34,0.0,2,,,,,,,1817,1832,153.71,6.88,us-101,1817,8610,856,1118849618000,17.499,223.284,6451241.041,1873231.282,18.0,6.9,2,18.17,1.24,2,,,,,,,1810,1833,90.01,4.95,us-101
1823,6934,989,1118848535400,17.866,845.235,6451695.446,1872812.771,15.0,5.4,2,21.08,-0.46,2,,,,,,,1817,1829,48.35,2.29,us-101,1817,8610,856,1118849618000,17.499,223.284,6451241.041,1873231.282,18.0,6.9,2,18.17,1.24,2,,,,,,,1810,1833,90.01,4.95,us-101
1594,6487,951,1118848490700,17.573,1525.754,6452208.054,1872365.209,15.5,5.9,2,25.1,-2.03,2,,,,,,,1592,1601,27.14,1.08,us-101,1592,6913,947,1118848533300,20.387,2152.383,6452683.057,1871955.15,13.0,5.9,2,15.0,0.0,2,,,,,,,0,1594,0.0,0.0,us-101
1084,5700,890,1118849327000,19.655,1445.627,6452150.696,1872412.795,15.5,7.9,2,5.0,0.0,2,,,,,,,1079,1089,42.58,8.52,us-101,1079,5651,886,1118849322100,19.065,1468.393,6452168.146,1872398.321,14.5,6.9,2,3.37,0.0,2,,,,,,,1075,1084,35.45,10.52,us-101
1322,6210,1113,1118849378000,15.666,120.221,6451171.691,1873308.262,14.5,5.9,2,11.35,10.94,2,,,,,,,1319,1329,51.03,4.5,us-101,1319,6764,1127,1118849433400,18.707,1315.832,6452053.415,1872498.823,14.5,6.9,2,11.75,0.0,2,,,,,,,1314,1322,32.61,2.78,us-101
1084,5741,890,1118849331100,20.609,1501.714,6452192.161,1872375.143,15.5,7.9,2,24.9,2.04,2,,,,,,,1079,1089,66.0,2.65,us-101,1079,5651,886,1118849322100,19.065,1468.393,6452168.146,1872398.321,14.5,6.9,2,3.37,0.0,2,,,,,,,1075,1084,35.45,10.52,us-101
948,4320,635,1118848274000,20.385,640.698,6451540.144,1872946.195,17.5,4.9,2,32.5,11.2,2,,,,,,,942,952,95.12,2.93,us-101,942,4167,667,1118848258700,17.522,351.054,6451328.16,1873144.58,16.0,6.4,2,19.96,5.66,2,,,,,,,918,948,147.06,7.37,us-101
270,2078,955,1118848964800,21.742,1983.889,6452555.368,1872057.424,15.5,6.4,2,42.62,5.8,2,,,,,,,265,280,73.03,1.71,us-101,265,1371,966,1118848894100,19.937,651.464,6451552.59,1872935.665,15.0,5.9,2,14.97,0.09,2,,,,,,,262,270,25.81,1.72,us-101
1028,5614,839,1118849318400,20.531,1977.668,6452551.396,1872062.381,17.0,6.4,2,41.3,2.15,2,,,,,,,1023,1032,94.19,2.28,us-101,1023,5267,852,1118849283700,18.889,1465.758,6452166.274,1872400.201,16.5,8.4,2,13.64,10.69,2,,,,,,,1018,1028,72.66,5.33,us-101
632,3102,795,1118849067200,18.128,321.981,6451310.815,1873160.501,17.0,5.9,2,28.53,-4.09,2,,,,,,,625,635,52.58,1.84,us-101,625,2688,963,1118848110800,18.191,407.108,6451368.58,1873105.108,13.0,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101
1619,7820,686,1118849539000,14.772,244.604,6451257.763,1873217.752,15.0,7.9,2,32.61,2.29,2,,,,,,,1616,1630,72.33,2.22,us-101,1616,7907,674,1118849547700,20.564,580.893,6451499.547,1872982.262,13.5,6.9,2,29.53,1.04,2,,,,,,,1613,1619,47.58,1.61,us-101
359,2265,787,1118848068500,18.965,1803.761,6452416.426,1872180.831,15.5,5.4,2,10.0,0.0,2,,,,,,,346,373,32.0,3.2,us-101,346,2287,807,1118848070700,19.593,1857.887,6452456.88,1872145.061,14.5,6.4,2,10.0,0.0,2,,,,,,,340,359,47.76,4.78,us-101
2169,6422,571,1118847621100,16.868,871.347,6451745.935,1872769.687,14.0,5.9,2,41.23,9.05,2,,,,,,,2160,2174,191.86,4.65,us-101,2160,6218,570,1118847600700,19.651,334.781,6451343.946,1873126.362,12.5,6.0,2,25.0,0.0,2,,,,,,,2146,2169,34.13,1.37,us-101
1336,6608,1052,1118849417800,19.264,693.77,6451584.868,1872908.023,13.0,7.4,2,30.02,-0.06,2,,,,,,,1334,1341,35.54,1.18,us-101,1334,7303,1058,1118849487300,21.187,2143.862,6452680.202,1871956.403,15.0,6.4,2,30.03,-0.24,2,,,,,,,0,1336,0.0,0.0,us-101
2065,6249,606,1118847603800,20.069,1384.859,6452130.81,1872429.55,16.0,5.9,2,45.0,0.0,2,,,,,,,2057,2074,81.6,1.81,us-101,2057,6108,598,1118847589700,17.447,887.311,6451757.553,1872758.695,14.0,5.9,2,30.0,0.0,2,,,,,,,2053,2065,57.02,1.9,us-101
1691,8531,632,1118849610100,18.463,1576.064,6452249.406,1872327.656,14.0,5.9,2,35.97,-4.83,2,,,,,,,1686,1698,70.73,1.97,us-101,1686,8509,631,1118849607900,18.5,1565.175,6452241.221,1872334.805,16.0,5.9,2,39.05,-3.51,2,,,,,,,1681,1691,103.14,2.64,us-101
1538,4297,575,1118847408600,17.136,258.775,6451291.042,1873180.992,9.0,5.0,2,28.28,4.33,2,,,,,,,1534,1548,67.49,2.39,us-101,1534,4635,576,1118847442400,18.538,1779.989,6452429.218,1872170.397,13.5,5.4,2,55.0,0.0,2,,,,,,,1525,1538,133.79,2.43,us-101
585,2673,974,1118848109300,19.99,591.817,6451503.99,1872979.059,14.5,5.4,2,24.42,5.58,2,,,,,,,567,592,47.67,1.95,us-101,567,3372,987,1118848179200,20.598,1929.266,6452510.098,1872097.358,14.0,7.4,2,22.43,-2.11,2,,,,,,,556,585,44.39,1.98,us-101
1790,6655,1036,1118848507500,17.432,326.58,6451310.637,1873161.642,11.5,5.0,2,18.76,-1.71,2,,,,,,,1780,1795,61.44,3.27,us-101,1780,6999,1027,1118848541900,19.343,1149.438,6451923.645,1872611.481,16.5,5.4,2,11.85,-0.29,2,,,,,,,1773,1790,25.99,2.19,us-101
1725,6428,1035,1118848484800,18.582,330.709,6451312.848,1873157.905,15.0,5.4,2,22.36,-11.2,2,,,,,,,1718,1737,61.51,2.75,us-101,1718,6508,1038,1118848492800,19.644,573.832,6451490.816,1872991.304,11.5,5.5,2,19.99,0.0,2,,,,,,,1712,1725,58.01,2.9,us-101
